Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2023-06-05 00:42:11;1685918534.581726;portrait;-0.211883544921875;-0.8752593994140625;-0.0928802490234375;
2023-06-05 00:42:11;1685918534.6319652;portrait;-0.2664947509765625;-0.9081573486328125;-0.2067413330078125;
2023-06-05 00:42:11;1685918534.682445;portrait;-0.358856201171875;-0.8486175537109375;-0.2440948486328125;
2023-06-05 00:42:11;1685918534.732692;portrait;-0.40020751953125;-0.9050445556640625;-0.285400390625;
2023-06-05 00:42:11;1685918534.7831469;portrait;-0.3595428466796875;-0.908538818359375;-0.1989898681640625;
2023-06-05 00:42:11;1685918534.833498;portrait;-0.3512725830078125;-0.9024658203125;-0.2118072509765625;
2023-06-05 00:42:11;1685918534.8839068;portrait;-0.252227783203125;-0.9442138671875;-0.226348876953125;
2023-06-05 00:42:11;1685918534.934311;portrait;-0.1919403076171875;-1.0874176025390625;-0.106781005859375;
2023-06-05 00:42:11;1685918534.984654;portrait;-0.53765869140625;-1.3374176025390625;-0.1818389892578125;
2023-06-05 00:42:11;1685918535.0349169;portrait;-0.2359619140625;-0.9346771240234375;-0.146392822265625;
2023-06-05 00:42:11;1685918535.0854402;portrait;-0.0975799560546875;-0.834197998046875;-0.2838134765625;
2023-06-05 00:42:11;1685918535.1358109;portrait;-0.3654327392578125;-0.9862518310546875;-0.3760223388671875;
2023-06-05 00:42:11;1685918535.186163;portrait;-0.3905029296875;-0.904022216796875;-0.4912109375;
2023-06-05 00:42:11;1685918535.2364159;portrait;-0.1918182373046875;-0.562469482421875;-0.46826171875;
2023-06-05 00:42:11;1685918535.283067;portrait;-0.2904510498046875;-0.510711669921875;-0.4937896728515625;
2023-06-05 00:42:11;1685918535.333415;portrait;-0.2530975341796875;-0.5638885498046875;-0.5239105224609375;
2023-06-05 00:42:11;1685918535.383686;portrait;-0.2174224853515625;-0.6291961669921875;-0.6097259521484375;
2023-06-05 00:42:11;1685918535.4340649;portrait;-0.3084564208984375;-0.926605224609375;-0.4876251220703125;
2023-06-05 00:42:11;1685918535.484565;portrait;-0.5424652099609375;-0.9105072021484375;-0.6955108642578125;
2023-06-05 00:42:11;1685918535.534857;portrait;-0.2963104248046875;-1.1126556396484375;-0.611358642578125;
2023-06-05 00:42:11;1685918535.585115;portrait;-0.2808685302734375;-1.09423828125;-0.6050262451171875;
2023-06-05 00:42:11;1685918535.635443;portrait;-0.167022705078125;-0.694427490234375;-0.57269287109375;
2023-06-05 00:42:11;1685918535.687492;portrait;-0.2417449951171875;-0.9585418701171875;-0.1531219482421875;
2023-06-05 00:42:11;1685918535.7376928;portrait;-0.327880859375;-0.8793487548828125;-0.188446044921875;
2023-06-05 00:42:11;1685918535.788266;portrait;-0.339141845703125;-0.83367919921875;-0.3735504150390625;
2023-06-05 00:42:11;1685918535.838344;portrait;-0.3623199462890625;-0.898193359375;-0.2731781005859375;
2023-06-05 00:42:11;1685918535.888867;portrait;-0.27178955078125;-0.8380584716796875;-0.296905517578125;
2023-06-05 00:42:11;1685918535.939228;portrait;-0.239501953125;-0.814300537109375;-0.281341552734375;
2023-06-05 00:42:11;1685918535.989589;portrait;-0.3961639404296875;-0.8517303466796875;-0.3729705810546875;
2023-06-05 00:42:11;1685918536.039865;portrait;-0.388702392578125;-0.8125762939453125;-0.3753509521484375;
2023-06-05 00:42:11;1685918536.091243;portrait;-0.3722381591796875;-0.8398284912109375;-0.278167724609375;
2023-06-05 00:42:11;1685918536.1410751;portrait;-0.3032989501953125;-0.908233642578125;-0.2254791259765625;
2023-06-05 00:42:11;1685918536.191173;portrait;-0.3075103759765625;-0.9533233642578125;-0.2551727294921875;
2023-06-05 00:42:11;1685918536.241394;portrait;-0.200225830078125;-1.127532958984375;-0.375030517578125;
2023-06-05 00:42:11;1685918536.2917418;portrait;-0.45159912109375;-1.2391204833984375;-0.21929931640625;
2023-06-05 00:42:11;1685918536.342152;portrait;-0.2272491455078125;-0.9664306640625;-0.177520751953125;
2023-06-05 00:42:11;1685918536.392582;portrait;-0.1271514892578125;-0.828765869140625;-0.280120849609375;
2023-06-05 00:42:11;1685918536.442778;portrait;-0.2126617431640625;-0.9625244140625;-0.4003448486328125;
2023-06-05 00:42:11;1685918536.493312;portrait;-0.1750946044921875;-1.0060882568359375;-0.39373779296875;
2023-06-05 00:42:11;1685918536.543457;portrait;-0.209442138671875;-0.6868743896484375;-0.4527130126953125;
2023-06-05 00:42:11;1685918536.593961;portrait;-0.19091796875;-0.5665283203125;-0.5689239501953125;
2023-06-05 00:42:11;1685918536.6442862;portrait;-0.291351318359375;-0.56805419921875;-0.554473876953125;
2023-06-05 00:42:11;1685918536.6946502;portrait;-0.2692718505859375;-0.6138458251953125;-0.5235443115234375;
2023-06-05 00:42:11;1685918536.745014;portrait;-0.1082611083984375;-0.8837890625;-0.47601318359375;
2023-06-05 00:42:11;1685918536.795673;portrait;-0.437408447265625;-0.9478912353515625;-0.58251953125;
2023-06-05 00:42:11;1685918536.8458018;portrait;-0.1919403076171875;-0.9989776611328125;-0.9514312744140625;
2023-06-05 00:42:11;1685918536.8962588;portrait;-0.1655731201171875;-0.881683349609375;-0.637054443359375;
2023-06-05 00:42:11;1685918536.946515;portrait;-0.047210693359375;-0.7914276123046875;-0.6238250732421875;
2023-06-05 00:42:11;1685918536.996811;portrait;-0.1194610595703125;-0.9786529541015625;-0.3482513427734375;
2023-06-05 00:42:11;1685918537.047193;portrait;-0.3686370849609375;-0.876617431640625;-0.0782318115234375;
2023-06-05 00:42:11;1685918537.0976171;portrait;-0.333526611328125;-0.8384552001953125;-0.2816162109375;
2023-06-05 00:42:11;1685918537.147931;portrait;-0.297149658203125;-0.985992431640625;-0.2539825439453125;
2023-06-05 00:42:11;1685918537.1984859;portrait;-0.284759521484375;-0.924591064453125;-0.217803955078125;
2023-06-05 00:42:11;1685918537.24867;portrait;-0.2889404296875;-0.87860107421875;-0.229766845703125;
2023-06-05 00:42:11;1685918537.299021;portrait;-0.344451904296875;-0.7960662841796875;-0.2799835205078125;
2023-06-05 00:42:11;1685918537.3494802;portrait;-0.491485595703125;-0.828826904296875;-0.3112335205078125;
2023-06-05 00:42:11;1685918537.400696;portrait;-0.41162109375;-0.90594482421875;-0.2968292236328125;
2023-06-05 00:42:11;1685918537.450628;portrait;-0.37969970703125;-0.9614105224609375;-0.183319091796875;
2023-06-05 00:42:11;1685918537.501289;portrait;-0.2990875244140625;-1.0301361083984375;-0.2867431640625;
2023-06-05 00:42:11;1685918537.550942;portrait;-0.40557861328125;-1.085662841796875;-0.1480865478515625;
2023-06-05 00:42:11;1685918537.601451;portrait;-0.4512176513671875;-1.2171630859375;-0.1568603515625;
2023-06-05 00:42:11;1685918537.651592;portrait;-0.284515380859375;-1.0767364501953125;-0.080718994140625;
2023-06-05 00:42:11;1685918537.702008;portrait;-0.1578826904296875;-0.7451019287109375;-0.2638702392578125;
2023-06-05 00:42:11;1685918537.752336;portrait;-0.281982421875;-0.9416961669921875;-0.3872833251953125;
2023-06-05 00:42:11;1685918537.8029141;portrait;-0.4192047119140625;-0.9605865478515625;-0.4550018310546875;
2023-06-05 00:42:11;1685918537.853015;portrait;-0.277191162109375;-0.6234283447265625;-0.4509735107421875;
2023-06-05 00:42:11;1685918537.903532;portrait;-0.322113037109375;-0.537261962890625;-0.454376220703125;
2023-06-05 00:42:11;1685918537.953786;portrait;-0.2349700927734375;-0.5276947021484375;-0.461822509765625;
2023-06-05 00:42:11;1685918538.00424;portrait;-0.288818359375;-0.5382232666015625;-0.6513214111328125;
2023-06-05 00:42:11;1685918538.054415;portrait;-0.2701568603515625;-0.86273193359375;-0.48504638671875;
2023-06-05 00:42:11;1685918538.105012;portrait;-0.390625;-0.976287841796875;-0.5285186767578125;
2023-06-05 00:42:11;1685918538.1552129;portrait;-0.672332763671875;-1.1370849609375;-0.61370849609375;
2023-06-05 00:42:11;1685918538.20576;portrait;-0.0637359619140625;-0.6569671630859375;-0.8115234375;
2023-06-05 00:42:11;1685918538.2559152;portrait;-0.2120819091796875;-0.8177490234375;-0.5336151123046875;
2023-06-05 00:42:11;1685918538.306816;portrait;-0.3223724365234375;-0.9009246826171875;-0.351226806640625;
2023-06-05 00:42:11;1685918538.356738;portrait;-0.5395050048828125;-0.72894287109375;-0.169464111328125;
2023-06-05 00:42:11;1685918538.407043;portrait;-0.447601318359375;-0.7654266357421875;-0.3849334716796875;
2023-06-05 00:42:11;1685918538.4575372;portrait;-0.416259765625;-0.8515625;-0.298187255859375;
2023-06-05 00:42:11;1685918538.507887;portrait;-0.2672119140625;-0.7984466552734375;-0.2572479248046875;
2023-06-05 00:42:11;1685918538.558443;portrait;-0.2935028076171875;-0.827606201171875;-0.298370361328125;
2023-06-05 00:42:11;1685918538.608885;portrait;-0.4448089599609375;-0.8296051025390625;-0.259185791015625;
2023-06-05 00:42:11;1685918538.659014;portrait;-0.4680023193359375;-0.86212158203125;-0.2219696044921875;
2023-06-05 00:42:11;1685918538.70958;portrait;-0.39056396484375;-0.8953094482421875;-0.2036895751953125;
2023-06-05 00:42:11;1685918538.7597551;portrait;-0.41400146484375;-0.9850921630859375;-0.170745849609375;
2023-06-05 00:42:11;1685918538.810029;portrait;-0.3748016357421875;-1.2670135498046875;-0.2288360595703125;
2023-06-05 00:42:11;1685918538.861383;portrait;-0.5557708740234375;-1.248443603515625;-0.24969482421875;
2023-06-05 00:42:11;1685918538.910743;portrait;-0.16180419921875;-0.84503173828125;-0.1163330078125;
2023-06-05 00:42:11;1685918538.96097;portrait;-0.1255645751953125;-0.69158935546875;-0.1990814208984375;
2023-06-05 00:42:11;1685918539.011584;portrait;-0.38397216796875;-1.010955810546875;-0.2918548583984375;
2023-06-05 00:42:11;1685918539.06188;portrait;-0.32958984375;-1.0450286865234375;-0.3266448974609375;
2023-06-05 00:42:11;1685918539.112227;portrait;-0.18096923828125;-0.741912841796875;-0.3422698974609375;
2023-06-05 00:42:11;1685918539.162714;portrait;-0.2650909423828125;-0.790863037109375;-0.39947509765625;
2023-06-05 00:42:11;1685918539.213046;portrait;-0.27081298828125;-0.825958251953125;-0.4267730712890625;
2023-06-05 00:42:11;1685918539.2618752;portrait;-0.269073486328125;-0.7012939453125;-0.3525543212890625;
2023-06-05 00:42:11;1685918539.3124099;portrait;-0.2772064208984375;-0.7834930419921875;-0.4525299072265625;
2023-06-05 00:42:11;1685918539.36269;portrait;-0.3310699462890625;-0.7830810546875;-0.48736572265625;
2023-06-05 00:42:11;1685918539.413134;portrait;-0.36468505859375;-0.8481292724609375;-0.4582977294921875;
2023-06-05 00:42:11;1685918539.463407;portrait;-0.4540863037109375;-0.84820556640625;-0.521026611328125;
2023-06-05 00:42:11;1685918539.513828;portrait;-0.2447052001953125;-1.0611572265625;-0.5421142578125;
2023-06-05 00:42:11;1685918539.5641298;portrait;-0.4857635498046875;-1.15301513671875;-0.553680419921875;
2023-06-05 00:42:11;1685918539.6144829;portrait;-0.2259521484375;-0.777679443359375;-0.414703369140625;
2023-06-05 00:42:11;1685918539.664823;portrait;-0.2147369384765625;-0.8127593994140625;-0.31402587890625;
2023-06-05 00:42:11;1685918539.7156692;portrait;-0.2535400390625;-0.84332275390625;-0.1518096923828125;
2023-06-05 00:42:11;1685918539.765757;portrait;-0.3693389892578125;-0.916748046875;-0.31842041015625;
2023-06-05 00:42:11;1685918539.816215;portrait;-0.368377685546875;-0.902740478515625;-0.2027130126953125;
2023-06-05 00:42:11;1685918539.8664842;portrait;-0.382781982421875;-0.9245758056640625;-0.2720947265625;
2023-06-05 00:42:11;1685918539.916922;portrait;-0.29461669921875;-0.84326171875;-0.246429443359375;
2023-06-05 00:42:11;1685918539.967341;portrait;-0.37054443359375;-0.8662872314453125;-0.2120208740234375;
2023-06-05 00:42:11;1685918540.0176191;portrait;-0.4069061279296875;-0.89068603515625;-0.254364013671875;
2023-06-05 00:42:11;1685918540.0679278;portrait;-0.375091552734375;-0.8903045654296875;-0.270050048828125;
2023-06-05 00:42:11;1685918540.118506;portrait;-0.348114013671875;-0.8730926513671875;-0.30615234375;
2023-06-05 00:42:11;1685918540.168669;portrait;-0.4260101318359375;-0.9013519287109375;-0.1957855224609375;
2023-06-05 00:42:11;1685918540.219129;portrait;-0.388275146484375;-0.8532562255859375;-0.190277099609375;
2023-06-05 00:42:11;1685918540.269464;portrait;-0.4383087158203125;-1.010833740234375;-0.209014892578125;
2023-06-05 00:42:11;1685918540.3198361;portrait;-0.38336181640625;-0.9986419677734375;-0.320098876953125;
2023-06-05 00:42:11;1685918540.370644;portrait;-0.350372314453125;-1.0139007568359375;-0.3091888427734375;
2023-06-05 00:42:11;1685918540.4214048;portrait;-0.2767181396484375;-0.926239013671875;-0.275909423828125;
2023-06-05 00:42:11;1685918540.4711552;portrait;-0.2162628173828125;-0.8818359375;-0.325531005859375;
2023-06-05 00:42:11;1685918540.521336;portrait;-0.2304534912109375;-0.892242431640625;-0.3563079833984375;
2023-06-05 00:42:11;1685918540.571718;portrait;-0.27996826171875;-0.90606689453125;-0.3767547607421875;
2023-06-05 00:42:11;1685918540.6220999;portrait;-0.2171478271484375;-0.91717529296875;-0.37872314453125;
2023-06-05 00:42:11;1685918540.672436;portrait;-0.2308502197265625;-0.856201171875;-0.3912506103515625;
2023-06-05 00:42:11;1685918540.7228851;portrait;-0.280548095703125;-0.8680419921875;-0.4090576171875;
2023-06-05 00:42:11;1685918540.7729192;portrait;-0.2561798095703125;-0.8288116455078125;-0.422515869140625;
2023-06-05 00:42:11;1685918540.823626;portrait;-0.2192535400390625;-0.873565673828125;-0.4552459716796875;
2023-06-05 00:42:11;1685918540.873743;portrait;-0.412689208984375;-0.8712921142578125;-0.449249267578125;
2023-06-05 00:42:11;1685918540.924139;portrait;-0.329132080078125;-0.8936920166015625;-0.36102294921875;
2023-06-05 00:42:11;1685918540.9743829;portrait;-0.2721405029296875;-0.8314056396484375;-0.34686279296875;
2023-06-05 00:42:11;1685918541.024825;portrait;-0.303558349609375;-0.915283203125;-0.3798828125;
2023-06-05 00:42:11;1685918541.0751839;portrait;-0.365570068359375;-0.8779144287109375;-0.3336029052734375;
2023-06-05 00:42:11;1685918541.125699;portrait;-0.3365478515625;-0.8704986572265625;-0.3407135009765625;
2023-06-05 00:42:11;1685918541.175941;portrait;-0.3289031982421875;-0.88909912109375;-0.3491973876953125;
2023-06-05 00:42:11;1685918541.22665;portrait;-0.3565673828125;-0.880401611328125;-0.351165771484375;
2023-06-05 00:42:11;1685918541.276932;portrait;-0.366668701171875;-0.8723297119140625;-0.3456878662109375;
