time,seconds_elapsed,z,y,x
1685919707714768400,0.252768310546875,0.21152114868164062,-0.0059337615966796875,0.09934920072555542
1685919707724724700,0.262724853515625,0.1959209442138672,0.041927337646484375,0.07901602983474731
1685919707734680800,0.272680908203125,0.1380767822265625,0.057562828063964844,0.07284307479858398
1685919707744637200,0.28263720703125,0.10577964782714844,0.028905868530273438,0.05486077070236206
1685919707754593300,0.29259326171875,0.09638023376464844,0.05160999298095703,0.0137367844581604
1685919707764549600,0.302549560546875,0.12135505676269531,0.013286113739013672,0.008234500885009766
1685919707774505700,0.312505615234375,0.12522125244140625,0.028675079345703125,0.042320311069488525
1685919707784462000,0.322462158203125,0.15421295166015625,0.03151082992553711,0.05755138397216797
1685919707794418200,0.332418212890625,0.13233566284179688,0.014448165893554688,0.0811154842376709
1685919707804374500,0.34237451171875,0.12102127075195312,-0.010151863098144531,0.011753201484680176
1685919707814331000,0.352330810546875,0.15848827362060547,0.009173393249511719,-0.022413253784179688
1685919707824287000,0.362286865234375,0.21042537689208984,0.05939340591430664,-0.055186688899993896
1685919707834243300,0.372243408203125,0.18807125091552734,0.02186727523803711,-0.01264941692352295
1685919707844092200,0.382092041015625,0.05379199981689453,0.025339603424072266,0.01211094856262207
1685919707853854200,0.391854248046875,-0.007932662963867188,0.06483030319213867,0.0009809136390686035
1685919707863615200,0.401615234375,-0.012438774108886719,0.050875186920166016,0.03838157653808594
1685919707873375700,0.411375732421875,0.012708663940429688,0.01772022247314453,0.07439267635345459
1685919707883136800,0.42113671875,0.061873435974121094,-0.015694141387939453,0.04451799392700195
1685919707892898800,0.43089892578125,0.06309890747070312,-0.008608341217041016,0.0958482027053833
1685919707902659800,0.440659912109375,0.06936359405517578,-0.0487828254699707,0.07848018407821655
1685919707912420000,0.450420166015625,0.038649559020996094,0.022977828979492188,0.13086658716201782
1685919707922181400,0.460181396484375,-0.15262889862060547,-0.04772615432739258,0.190893292427063
1685919707931943200,0.469943115234375,-0.13707923889160156,-0.15711641311645508,0.18000483512878418
1685919707941704400,0.479704345703125,0.006267547607421875,-0.05957221984863281,0.03748023509979248
1685919707951464700,0.489464599609375,0.04420661926269531,0.00972604751586914,0.15851712226867676
1685919707961226000,0.49922607421875,-0.14478015899658203,-0.2566657066345215,-0.08250069618225098
1685919707970987800,0.50898779296875,0.25971412658691406,0.012642383575439453,-0.02214592695236206
1685919707980749000,0.5187490234375,0.24834918975830078,-0.03646039962768555,0.26252004504203796
1685919707990509300,0.52850927734375,0.0776681900024414,-0.02683115005493164,0.3135240077972412
1685919708000270300,0.538270263671875,0.31259822845458984,0.0888209342956543,0.08396059274673462
1685919708010032400,0.548032470703125,0.120025634765625,-0.009641170501708984,-0.089263916015625
1685919708019793400,0.55779345703125,0.02872753143310547,-0.02285623550415039,-0.072368323802948
1685919708029554000,0.567553955078125,0.023956298828125,0.09694337844848633,0.028059005737304688
1685919708039315000,0.57731494140625,-0.020438194274902344,0.0949559211730957,0.035848259925842285
1685919708049077000,0.587076904296875,-0.0076274871826171875,0.03469705581665039,-0.09547162055969238
1685919708058838000,0.596838134765625,0.05406951904296875,-0.12500238418579102,-0.2246801257133484
1685919708068598500,0.6065986328125,0.32062816619873047,-0.013123512268066406,0.1453985869884491
1685919708078359600,0.616359619140625,0.11165809631347656,0.005745410919189453,0.13706865906715393
1685919708088121600,0.62612158203125,0.08629417419433594,-0.09467649459838867,0.048213183879852295
1685919708097882600,0.635882568359375,0.033843040466308594,-0.15213966369628906,-0.10375744104385376
1685919708107643100,0.64564306640625,-0.10667133331298828,-0.1408376693725586,-0.14554083347320557
1685919708117404200,0.655404052734375,-0.1533956527709961,-0.08002376556396484,-0.16016846895217896
1685919708127166200,0.665166259765625,-0.11976337432861328,-0.029407978057861328,-0.1557377576828003
1685919708136927200,0.67492724609375,-0.18140792846679688,-0.03478288650512695,-0.17398101091384888
1685919708146687500,0.6846875,-0.17433738708496094,-0.02724599838256836,-0.16458064317703247
1685919708156448800,0.69444873046875,-0.16550159454345703,-0.01194143295288086,-0.14198118448257446
1685919708166210600,0.70421044921875,-0.12695693969726562,0.011462688446044922,-0.22699841856956482
1685919708175971800,0.713971923828125,0.011378288269042969,-0.0066070556640625,-0.25540080666542053
1685919708185732000,0.723732177734375,0.13804340362548828,-0.008104324340820312,-0.2641570568084717
1685919708195493400,0.733493408203125,0.45418453216552734,-0.34075045585632324,-0.08990928530693054
1685919708205255200,0.743255126953125,-0.40402889251708984,-0.02046346664428711,0.041402608156204224
1685919708215016400,0.753016357421875,0.13456058502197266,0.4162297248840332,0.1272582709789276
1685919708224776700,0.762776611328125,-0.09393692016601562,0.10873556137084961,-0.06092631816864014
1685919708234538000,0.7725380859375,-0.23284149169921875,-0.09434700012207031,-0.19359949231147766
1685919708244299800,0.7822998046875,-0.2281503677368164,-0.04685640335083008,-0.1685374677181244
1685919708254061000,0.79206103515625,-0.3230323791503906,0.027180194854736328,-0.05175769329071045
1685919708263821300,0.8018212890625,-0.1486968994140625,0.047196388244628906,-0.005517184734344482
1685919708273582600,0.81158251953125,-0.15210342407226562,-0.014580249786376953,0.03138431906700134
1685919708283344400,0.821344482421875,-0.033878326416015625,-0.010617256164550781,-0.05372881889343262
1685919708293105700,0.831105712890625,-0.10672283172607422,-0.03372526168823242,-0.05871930718421936
1685919708302866000,0.840865966796875,-0.12035179138183594,-0.002998828887939453,-0.016156435012817383
1685919708312627200,0.850627197265625,0.032555580139160156,-0.013495445251464844,-0.039579302072525024
1685919708322389000,0.860388916015625,0.12116718292236328,0.0009589195251464844,-0.03178182244300842
1685919708332150300,0.870150390625,0.2697420120239258,-0.08404254913330078,-0.046377867460250854
1685919708341910500,0.87991064453125,0.3038139343261719,-0.12019920349121094,-0.05724862217903137
1685919708351671800,0.889671875,0.1716156005859375,-0.05274152755737305,0.04511794447898865
1685919708361433600,0.89943359375,0.04767036437988281,-0.026897430419921875,0.140024334192276
1685919708371195000,0.90919482421875,-0.050026893615722656,0.011208534240722656,0.05885094404220581
1685919708380955100,0.918955078125,-0.16034793853759766,0.006455898284912109,0.017701834440231323
1685919708390716400,0.92871630859375,-0.2108135223388672,0.026916980743408203,-0.008966505527496338
1685919708400478200,0.938478271484375,-0.2502565383911133,0.03380393981933594,0.009174108505249023
1685919708410239500,0.948239501953125,-0.12171554565429688,0.0029091835021972656,-0.011759370565414429
