time,seconds_elapsed,z,y,x
1685919707640097000,0.178096923828125,8.618049621582031,4.048655986785889,-0.8889335989952087
1685919707650053000,0.18805322265625,8.639585494995117,4.067798614501953,-0.8267202377319336
1685919707660009200,0.19800927734375,8.732905387878418,4.041477680206299,-0.7980063557624817
1685919707669965600,0.207965576171875,8.792725563049316,4.118047714233398,-0.7881359457969666
1685919707679921700,0.217921630859375,8.869296073913574,4.091726779937744,-0.7307082414627075
1685919707689877800,0.227877685546875,8.953044891357422,4.060619831085205,-0.773779034614563
1685919707699834000,0.237834228515625,8.931509971618652,4.082155227661133,-0.742672324180603
1685919707709790500,0.24779052734375,8.907581329345703,4.094119548797607,-0.773779034614563
1685919707719746600,0.25774658203125,8.914759635925293,4.144368648529053,-0.7857431173324585
1685919707729702700,0.26770263671875,8.871688842773438,4.163511276245117,-0.7857431173324585
1685919707739659000,0.277658935546875,8.850153923034668,4.1347975730896,-0.8003991842269897
1685919707749615400,0.287615478515625,8.850153923034668,4.158725738525391,-0.8410771489143372
1685919707759571500,0.297571533203125,8.886046409606934,4.118047714233398,-0.8458628058433533
1685919707769527600,0.307527587890625,8.900403022766113,4.132404804229736,-0.8075776696205139
1685919707779484000,0.31748388671875,8.941081047058105,4.1347975730896,-0.7857431173324585
1685919707789440300,0.327440185546875,8.929117202758789,4.115654945373535,-0.7546364665031433
1685919707799396400,0.337396240234375,8.926724433898926,4.086941242218018,-0.8219345808029175
1685919707809352700,0.347352783203125,8.974879264831543,4.1036906242370605,-0.8554341197013855
1685919707819308800,0.357308837890625,9.039485931396484,4.153940200805664,-0.8889335989952087
1685919707829265200,0.36726513671875,9.027522087097168,4.115654945373535,-0.8458628058433533
1685919707839167700,0.377167724609375,8.895617485046387,4.120440483093262,-0.8195417523384094
1685919707848973300,0.386973388671875,8.833403587341309,4.163511276245117,-0.8291130661964417
1685919707858734600,0.396734619140625,8.828618049621582,4.151547431945801,-0.7881359457969666
1685919707868495400,0.406495361328125,8.854939460754395,4.118047714233398,-0.7474579811096191
1685919707878256000,0.416256103515625,8.907581329345703,4.082155227661133,-0.773779034614563
1685919707888017700,0.426017578125,8.91236686706543,4.086941242218018,-0.7163512706756592
1685919707897779200,0.435779296875,8.921937942504883,4.043870449066162,-0.7283154129981995
1685919707907540000,0.4455400390625,8.893224716186523,4.115654945373535,-0.6684948205947876
1685919707917300700,0.45530078125,8.697012901306152,4.043870449066162,-0.5967101454734802
1685919707927062300,0.465062255859375,8.708976745605469,3.9290146827697754,-0.5919244885444641
1685919707936823800,0.47482373046875,8.854939460754395,4.022335052490234,-0.7163512706756592
1685919707946584600,0.48458447265625,8.89801025390625,4.086941242218018,-0.5727819204330444
1685919707956345300,0.494345458984375,8.708976745605469,3.806980848312378,-0.7980063557624817
1685919707966107000,0.50410693359375,9.125627517700195,4.070191383361816,-0.7187440991401672
1685919707975868400,0.513868408203125,9.125627517700195,4.012763500213623,-0.41485562920570374
1685919707985629200,0.523629150390625,8.960223197937012,4.015156269073486,-0.35024940967559814
1685919707995390000,0.533389892578125,9.20698356628418,4.12761926651001,-0.5679962635040283
1685919708005151500,0.5431513671875,9.020342826843262,4.024727821350098,-0.7331010103225708
1685919708014913000,0.5529130859375,8.931509971618652,4.0079779624938965,-0.709172785282135
1685919708024673800,0.562673828125,8.929117202758789,4.12761926651001,-0.5991029739379883
1685919708034434600,0.5724345703125,8.886046409606934,4.125226020812988,-0.5823532342910767
1685919708044196000,0.582196044921875,8.900403022766113,4.063013076782227,-0.709172785282135
1685919708053957600,0.59195751953125,8.96530818939209,3.8979079723358154,-0.836291491985321
1685919708063718400,0.601718505859375,9.240483283996582,4.0079779624938965,-0.4507479667663574
1685919708073479000,0.61147900390625,9.034700393676758,4.027120590209961,-0.4459623098373413
1685919708083240700,0.62124072265625,9.010771751403809,3.926621913909912,-0.5273182988166809
1685919708093002000,0.631001953125,8.957830429077148,3.869194269180298,-0.6732804775238037
1685919708102762800,0.6407626953125,8.814261436462402,3.8811583518981934,-0.7067800164222717
1685919708112523500,0.6505234375,8.764012336730957,3.9433717727661133,-0.709172785282135
1685919708122285000,0.66028515625,8.79511833190918,3.996013879776001,-0.6900302171707153
1685919708132046600,0.670046630859375,8.730512619018555,3.9912281036376953,-0.6924230456352234
1685919708141807400,0.679807373046875,8.735298156738281,3.9984066486358643,-0.6661019921302795
1685919708151568100,0.689568115234375,8.742476463317871,4.012763500213623,-0.6254240274429321
1685919708161329700,0.69932958984375,8.78076171875,4.034298896789551,-0.6924230456352234
1685919708171091200,0.70909130859375,8.921937942504883,4.012763500213623,-0.7019943594932556
1685919708180852000,0.71885205078125,9.053842544555664,4.0079779624938965,-0.6924230456352234
1685919708190612700,0.72861279296875,9.379266738891602,3.667897939682007,-0.5009972453117371
1685919708200374300,0.738374267578125,8.512765884399414,3.9912281036376953,-0.3693920075893402
1685919708210135800,0.7481357421875,9.0514497756958,4.4389848709106445,-0.29042884707450867
1685919708219896600,0.757896484375,8.819046974182129,4.137190341949463,-0.4866403043270111
1685919708229657300,0.7676572265625,8.67308521270752,3.9385859966278076,-0.6326025128364563
1685919708239419000,0.7774189453125,8.67069149017334,3.9912281036376953,-0.620638370513916
1685919708249180400,0.787180419921875,8.567800521850586,4.070191383361816,-0.5153541564941406
1685919708258941200,0.796941162109375,8.737690925598145,4.094119548797607,-0.47706902027130127
1685919708268702000,0.806701904296875,8.730512619018555,4.034298896789551,-0.44356951117515564
1685919708278463500,0.81646337890625,8.847761154174805,4.039084434509277,-0.5273182988166809
1685919708288225000,0.82622509765625,8.77358341217041,4.015156269073486,-0.5273182988166809
1685919708297985800,0.83598583984375,8.75922679901123,4.043870449066162,-0.47706902027130127
1685919708307746600,0.84574658203125,8.914759635925293,4.029513359069824,-0.4914259612560272
1685919708317508000,0.855508056640625,9.008378982543945,4.039084434509277,-0.4746761918067932
1685919708327269600,0.86526953125,9.163912773132324,3.94815731048584,-0.481854647397995
1685919708337030400,0.875030517578125,9.204590797424316,3.9074792861938477,-0.4866403043270111
1685919708346791200,0.884791259765625,9.07537841796875,3.9744784832000732,-0.37896329164505005
1685919708356552700,0.894552734375,8.950652122497559,4.00319242477417,-0.27846473455429077
1685919708366314200,0.904314208984375,8.850153923034668,4.046263217926025,-0.35503506660461426
1685919708376075000,0.914074951171875,8.735298156738281,4.046263217926025,-0.39092740416526794
1685919708385835800,0.923835693359375,8.68026351928711,4.070191383361816,-0.4100699722766876
1685919708395597300,0.933597412109375,8.637192726135254,4.077369689941406,-0.3813561201095581
